median11, ssc_name, ssc2011
28437.69697,"Mirrabooka (WA)",50509
32633.71429,"Minnenooka",50506
72448.0,"Mount Burges",50523
33182.78261,"Mokine",50510
33314.66667,"Molloy Island",50511
40585.03704,"Monjingup",50512
35630.00837,"Narrogin",50566
43064.66667,"Moonyoonooka",50513
46772.58629,"Parkwood (WA)",50627
39319.42857,"Moora (WA)",50514
31725.77778,"Moorine Rock",50515
44295.16981,"Morangup",50516
38948.0,"Morawa",50517
49284.58537,"Moresby (WA)",50518
38387.21569,"Morgantown",50519
41728.32258,"Morley",50520
68962.70588,"Mount Claremont",50524
58305.31707,"Mosman Park (WA)",50521
61912.46701,"Mount Hawthorn",50528
32761.7931,"Mount Barker (WA)",50522
38514.66667,"Mount Clarence",50525
45695.23926,"Mount Helena",50529
30570.22222,"Mount Hardey",50526
16232.21053,"Mount Hardman",50527
60034.07784,"Mount Lawley",50530
0.0,"Mount Lindesay (WA)",50531
28296.3871,"Mount Magnet",50532
33376.57143,"Porongurup",50656
38413.75342,"Mount Melville",50533
47625.10843,"Mount Nasura",50534
52682.30962,"Driver",70052
19423.4717,"Dundee Beach",70053
64374.47059,"Mount Pleasant (WA)",50535
45163.2381,"Mount Richon",50536
0.0,"Mount Romance",50537
59433.55957,"Durack (NT)",70054
51007.88701,"Mount Tarcoola",50538
41453.45455,"Muchea",50540
35048.0,"Muckenburra",50541
15548.0,"Mueller Ranges",50542
29414.66667,"Mount Walker (WA)",50539
91256.47458,"Nickol",50578
36174.66667,"Mukinbudin",50543
0.0,"Mulataga",50544
32516.42105,"Nilgen",50579
52500.83505,"Mullaloo",50545
27212.86486,"Mullalyup",50546
41883.48387,"Mullewa",50547
62895.36842,"Mullingar",50548
41715.74194,"Mundijong",50551
45969.39037,"Munster",50552
32633.71429,"Muradup",50553
33984.36364,"Muluckine",50549
42882.51327,"Murdoch",50554
37148.0,"Myalup",50555
45791.2,"Mundaring",50550
54279.52174,"Myaree",50556
36348.0,"Myrup",50557
31725.77778,"Nabawa",50558
39814.66667,"Nambeelup",50559
0.0,"Nanga Brook",50560
29006.82353,"Nannup",50561
0.0,"Nanutarra",50562
33884.84211,"Napier",50563
34094.66667,"Narembeen",50564
33748.0,"Narrikup",50565
44767.04762,"Narrogin Valley",50567
0.0,"Naval Base",50568
70367.93958,"Nedlands",50569
41686.0531,"Nollamara",50580
0.0,"Neerabup",50570
36694.66667,"Neergabby",50571
37766.18182,"Neridup",50572
44029.56182,"Noranda",50581
39348.0,"New Norcia",50573
30173.0,"Newcarlbeon",50574
42035.5,"Norseman",50582
46748.0,"Ravensthorpe",50671
31767.04762,"Newdegate",50575
56823.0,"North Beach (WA)",50583
39319.42857,"Ravenswood (WA)",50672
0.0,"Newman",50576
14366.18182,"Ngaanyatjarra-Giles",50577
56010.5,"North Lake",50589
40161.33333,"North Boyanup",50584
60246.41897,"North Perth",50590
80437.3617,"North Coogee",50585
42020.72727,"North Dandalup",50586
42290.85714,"North Plantations",50591
63029.3253,"North Fremantle",50587
35048.0,"North West Cape",50592
49348.0,"Red Hill (WA)",50673
35948.0,"North Greenbushes",50588
38948.0,"North Yunderup",50593
37724.86375,"Northam",50594
24244.55172,"Northampton",50595
56461.88889,"Northbridge (WA)",50596
28981.33333,"Northcliffe",50597
41919.42857,"Nowergup",50598
15060.5,"Nullagine",50599
28648.0,"Nulsen",50600
25205.14286,"Nungarin",50601
46302.28571,"Oakford",50604
33175.11864,"Ocean Beach",50605
33025.77778,"Nyabing",50602
51030.35294,"O'Connor (WA)",50603
45901.48837,"Orange Grove (WA)",50612
73073.0,"Ord River",50613
53888.75829,"Ocean Reef",50606
40805.14286,"Oldbury",50607
30326.94737,"Ongerup",50608
53114.66667,"Onslow",50609
29068.0,"Oombulgurri",50610
29721.17073,"Orana",50611
38346.57651,"Orelia",50614
43084.36364,"Osborne Park",50615
36843.2381,"Osmington",50616
48756.13008,"Padbury",50617
53844.50873,"Palmyra (WA)",50619
103212.1509,"Pannawonica",50620
93082.32836,"Paraburdoo",50621
66139.09948,"Somerville (WA)",50713
46748.0,"Pallinup",50618
76332.18079,"South Hedland",50720
45123.0,"Paradise (WA)",50622
0.0,"Pardoo",50623
53857.09091,"Parkerville",50624
13870.58065,"Parkeston",50625
43108.0,"Parklands (WA)",50626
36745.95918,"Parmelia",50628
24734.66667,"Peaceful Bay",50629
83213.82278,"Peak Hill (WA)",50630
51839.66667,"Pearsall",50631
78358.52632,"Pegs Creek",50632
58838.0,"Pelican Point (WA)",50633
80331.33333,"Peppermint Grove",50635
51975.65957,"South Kalgoorlie",50721
30576.57143,"Pemberton",50634
30863.625,"Spalding (WA)",50733
46511.63636,"Peppermint Grove Beach",50636
31725.77778,"Perenjori",50637
0.0,"Perth Airport",50640
36348.0,"Peron",50638
60330.15488,"Perth (WA)",50639
59170.22222,"Piara Waters",50641
59766.84058,"Piccadilly (WA)",50642
42290.85714,"Pickering Brook",50643
51168.0,"Piesse Brook",50645
32748.0,"Pingrup",50649
0.0,"The Spectacles",50763
32108.0,"Pinjarra",50650
39005.77778,"Pink Lake",50651
35736.23529,"Pithara",50652
13814.66667,"Plumridge Lakes",50653
77948.0,"Point Samson",50654
29113.21739,"Popanyinning",50655
38290.16867,"Port Denison",50657
89845.5265,"Port Hedland",50658
47378.30303,"Port Kennedy",50659
35770.22222,"Preston Beach",50660
39381.33333,"Preston Settlement",50661
46937.09091,"Redcliffe (WA)",50674
44473.0,"Prevelly",50662
31266.18182,"Quairading",50663
41095.82609,"Quedjinup",50664
41152.19948,"Queens Park (WA)",50665
28631.87097,"Redmond",50675
42365.14286,"Quindalup",50666
28548.0,"Quinninup",50667
57778.88235,"Rossmoyne",50688
47911.31096,"Quinns Rocks",50668
44148.0,"Ranford",50669
28879.54362,"Rangeway",50670
36925.77778,"Reinscourt",50676
45292.0,"Ridgewood (WA)",50677
46889.63424,"Riverton (WA)",50678
47907.30736,"Rivervale",50679
40638.0,"Robinson",50680
40608.79295,"Rockingham (WA)",50681
26253.88235,"Rocky Gully (WA)",50682
61810.06897,"Roebourne",50683
31948.0,"Roebuck",50684
52854.97674,"Roelands",50685
52876.57143,"Rottnest Island",50689
50107.74026,"Roleystone",50686
34499.11111,"Rosa Glen",50687
24648.0,"Seabird",50700
54836.88889,"Rudds Gully",50690
44558.52632,"Safety Bay",50691
24792.44444,"Salmon Gums",50692
56601.13653,"Secret Harbour",50701
43808.86957,"Serpentine (WA)",50702
61758.18519,"Salter Point",50693
45926.94737,"Samson",50694
46289.17647,"San Remo (WA)",50695
43582.78261,"Seville Grove",50703
30776.57143,"Sandstone",50696
48248.0,"Sawyers Valley",50697
59201.24675,"Scarborough (WA)",50698
30248.0,"Scotsdale",50699
47460.90323,"Sinagra",50710
23461.04348,"Shackleton",50704
30088.74074,"Shadforth (WA)",50705
35940.15686,"Sinclair",50711
59101.84615,"The Vines",50764
56189.78404,"Shelley (WA)",50706
67751.92157,"Shenton Park",50707
42035.5,"Shoalwater (WA)",50708
39923.0,"Silver Sands",50709
58790.10526,"Sorrento (WA)",50714
50476.30189,"South Boulder",50715
39042.95652,"Spearwood",50734
46653.66893,"South Bunbury",50716
37900.23881,"South Carnarvon",50717
36545.1564,"Spencer Park",50735
42678.43478,"Springfield (WA)",50736
51114.66667,"South Fremantle",50718
53565.51152,"South Guildford",50719
34398.0,"South Kumminin",50722
43898.68493,"South Lake",50723
31148.0,"South Murchison",50724
64341.73089,"South Perth",50725
42348.0,"South Plantations",50726
39236.88889,"South Tammin",50727
51948.0,"South Yilgarn",50728
40222.5098,"South Yunderup",50729
32534.66667,"Southern Brook",50730
43182.28571,"Southern Cross (WA)",50731
53630.89786,"Southern River",50732
14392.44444,"St George Ranges",50737
51471.24094,"Stirling (WA)",50740
0.0,"Stirling Range National Park",50741
47593.52846,"Stoneville",50742
90948.0,"Stove Hill",50743
49527.31034,"Strathalbyn (WA)",50744
18798.0,"Walmsley",50793
25948.0,"Walpole",50794
50348.0,"Stratham",50745
40018.58824,"Stratton",50746
14513.04854,"Sturt Creek",50747
0.0,"Walyunga National Park",50795
70678.02755,"Subiaco",50748
54186.05601,"Success",50749
42116.75,"Sunset Beach",50750
43801.33333,"Wandering",50796
42680.78008,"Swan View",50751
30801.33333,"Toolibin",50769
72452.06504,"Swanbourne",50752
0.0,"Tamala Park",50753
24591.47826,"Tambellup",50754
42938.78212,"Thornlie",50765
31148.0,"Three Springs",50766
101395.8528,"Tom Price",50767
30365.2043,"Toodyay",50768
34913.51724,"Torbay",50770
25081.33333,"Torndirrup",50771
40784.69725,"Vasse",50783
33818.27027,"Trayning",50772
0.0,"Trent",50773
63872.81203,"Trigg",50774
46999.2605,"Tuart Hill",50775
51126.94737,"Wandi",50797
29638.32258,"Tutunup",50776
37090.85714,"Two Rocks",50777
42348.0,"Uduc",50778
34268.0,"Upper Capel",50779
53961.58696,"Wandina",50798
34008.0,"Wanerie",50799
43879.03448,"Upper Swan",50780
36710.02532,"Usher",50781
32673.33333,"Utakarra",50782
52117.38111,"Victoria Park",50784
57897.15254,"Victory Heights (WA)",50785
41038.19608,"Waggrakine",50788
0.0,"Vittoria (WA)",50786
47398.0,"Viveash",50787
30998.0,"Wagin",50789
39916.62745,"Walliston",50792
42728.98592,"Waikiki",50790
43689.17647,"Walkaway",50791
25948.0,"Wangara",50800
34060.0,"Wannamal",50801
57545.22222,"Eaton (NT)",70059
41737.09091,"Wannanup",50802
42292.2029,"Warnbro",50806
36425.61194,"Waroona",50807
31826.26087,"Warradarge",50808
17974.66667,"Elliott (NT)",70060
44220.82913,"Wanneroo",50803
14990.85714,"Warburton (WA)",50804
17737.47368,"Warmun",50805
67774.08696,"Crace",80022
43393.16129,"Warrenup",50809
46238.72165,"Warwick (WA)",50810
41148.0,"Waterbank",50811
49008.86957,"West Beach (WA)",50825
53662.28571,"Waterford (WA)",50812
60228.82192,"Watermans Bay",50813
31148.0,"Watheroo",50814
51525.77778,"Wattle Grove (WA)",50815
34268.0,"Wattleup",50816
63395.76119,"West Lamington",50828
34348.0,"Webberton",50817
42043.2381,"Wedge Island",50818
94403.6962,"Wedgefield",50819
51721.91304,"Wellard",50820
35654.66667,"Wellstead",50821
44148.0,"Welshpool (WA)",50822
59088.69952,"Wembley",50823
65548.84034,"Wembley Downs",50824
35113.89862,"West Busselton",50826
65779.05023,"West Leederville",50829
49051.64277,"Willetton",50844
28938.0,"West End (WA)",50827
78780.0,"Wickham (WA)",50840
64847.69136,"West Perth",50830
37864.66667,"West Pinjarra",50831
41878.15873,"West Swan",50832
44326.08219,"Willagee",50842
13034.66667,"Willare",50843
30430.75862,"West Toodyay",50833
38504.09756,"Westminster",50834
44928.0,"Yallingup Siding",50874
45448.0,"Westonia",50835
48742.52055,"White Gum Valley",50836
39728.0,"White Peak",50837
0.0,"Whiteman",50838
31668.0,"Wickepin",50839
37169.05263,"Wilberforce (WA)",50841
37373.35211,"Williams",50845
43498.0,"Williamstown (WA)",50846
38948.0,"Willyung",50847
42672.32432,"Wilson",50848
92585.03704,"Wiluna",50849
38273.92593,"Wilyabrup",50850
36348.0,"Windabout",50851
52629.96721,"Winthrop",50852
42789.79104,"Yalyalup",50875
33595.05882,"Witchcliffe",50853
29328.0,"Withers",50854
35976.57143,"Wokalup",50855
40508.0,"Wongan Hills",50856
37672.5283,"Wonthella",50857
34325.77778,"Woodanilling",50858
36621.68421,"Aberdeen (Tas.)",60001
46748.0,"Woodbridge (WA)",50859
57335.70053,"Woodlands (WA)",50860
29068.0,"Woodridge (WA)",50861
32386.09524,"Bakers Beach",60014
27970.22222,"Barrington (Tas.)",60015
13198.87719,"Emungalan",70061
53916.30986,"Woodvale (WA)",50862
42715.34694,"Wooroloo",50863
48139.5493,"Woorree",50864
25061.63636,"Beauty Point",60019
36621.68421,"Wundowie",50865
46423.0,"Wungong",50866
30430.75862,"Wyalkatchem",50867
35864.27907,"Wyndham (WA)",50868
42975.45098,"Yanchep",50876
32408.60606,"Beechford",60020
30243.65217,"Yabberup",50869
35962.81481,"Yakamia",50870
84606.53659,"Yalgoo",50871
26559.76471,"Yallabatharra",50872
42383.71429,"Yallingup",50873
0.0,"Bell Bay",60021
44708.78431,"Bellerive",60022
24561.33333,"Bellingham",60023
33052.65116,"Berriedale",60024
27873.92593,"Bicheno",60025
20748.0,"Binalong Bay",60026
36781.33333,"Birchs Bay",60027
30524.0,"Birralee",60028
44167.45137,"Blackmans Bay",60029
47094.66667,"Yandanooka",50877
45798.1171,"Yangebup",50878
29992.44444,"Yanmah",50879
30652.7619,"Yealering",50882
20748.0,"Branxholm",60037
48617.00958,"Yokine",50883
32938.16393,"York",50884
12009.11111,"Engawala",70062
29692.0,"Yornup",50885
32303.55556,"Youngs Siding",50886
0.0,"Yourdamung Lake",50887
35810.06897,"Acacia Hills (Tas.)",60002
27512.60177,"Acton (Tas.)",60003
51487.82301,"Acton Park (Tas.)",60004
21210.22222,"Adventure Bay",60005
0.0,"Akaroa",60006
55198.0,"Araluen (NT)",70014
44226.78788,"Allens Rivulet",60007
36829.48148,"Ambleside",60008
20888.54054,"Ansons Bay",60009
30477.03226,"Arthur River (Tas.)",60010
39728.0,"Austins Ferry",60011
17596.48485,"Avoca (Tas.)",60012
31456.91089,"Bagdad",60013
52920.44094,"Battery Point",60016
23878.61224,"Beaconsfield (Tas.)",60017
30958.21898,"Chigwell",60054
23008.86957,"Chudleigh",60055
33866.36735,"Claremont (Tas.)",60056
23348.0,"Clarence Point",60057
25755.40741,"Beaumaris (Tas.)",60018
43894.34146,"Blackstone Heights",60030
19846.3871,"Clarendon Vale",60058
32014.66667,"Blackwall (Tas.)",60031
38002.54545,"Boat Harbour Beach",60032
50548.0,"Bonnet Hill",60033
27316.42105,"Boomer Bay",60034
23431.87097,"Bothwell",60035
32834.48649,"Bracknell",60036
39026.78788,"Bridgenorth",60038
22738.85714,"Bridgewater (Tas.)",60039
31325.77778,"Bridport",60040
36034.95652,"Brighton (Tas.)",60041
27761.95349,"Broadmarsh",60042
25832.44444,"Brooklyn (Tas.)",60043
38324.0,"Burnie",60044
26381.33333,"Bushy Park (Tas.)",60045
28948.0,"Calder",60046
42078.61224,"Cambridge (Tas.)",60047
9821.830508,"Areyonga",70015
32127.71014,"Campania",60048
25780.25806,"Campbell Town",60049
15374.66667,"Cape Barren Island",60050
34470.22222,"Carlton (Tas.)",60051
34779.74603,"Carrick (Tas.)",60052
26690.85714,"Caveside",60053
13133.71429,"Arumbera",70016
24305.89474,"Baines",70017
25370.22222,"Claude Road",60059
49074.31579,"Clifton Beach (Tas.)",60060
20314.66667,"Colebrook",60061
30173.0,"Coles Bay",60062
37090.85714,"Collinsvale",60063
30141.54839,"Conara",60064
32881.33333,"Coningham",60065
39598.0,"Connellys Marsh",60066
36793.71429,"Cooee",60067
46170.22222,"Devon Hills",60082
31039.04762,"Devonport",60083
44519.42857,"Dilston",60084
34440.46231,"Dodges Ferry",60085
23868.0,"Dolphin Sands",60086
35605.14286,"Crabtree",60068
28748.0,"Cradoc",60069
41355.40741,"Don",60087
0.0,"Douglas-Apsley",60088
26113.07937,"Dover",60089
46905.57576,"Cremorne (Tas.)",60070
30866.91892,"Cressy (Tas.)",60071
32223.86207,"Cuprona",60072
39026.78788,"Currie",60073
25382.78261,"Cygnet",60074
32014.66667,"Deddington",60075
25642.11765,"Deep Bay",60076
26873.42373,"Deloraine",60077
24724.47059,"Dennes Point",60078
17348.0,"Derby (Tas.)",60079
34490.85714,"Downlands",60090
54693.87459,"Bakewell",70018
28208.86957,"Derwent Park",60080
37472.32432,"Deviot",60081
69762.81481,"Pearce",80083
0.0,"Dowsing Point",60091
34697.20635,"Dromedary (Tas.)",60092
14681.33333,"Flynn (NT)",70067
53753.55556,"Dulcot",60093
25948.0,"Dunalley",60094
46069.73913,"Dynnyrne",60095
29565.3913,"Dysart (Tas.)",60096
27378.0,"Eaglehawk Neck",60097
42493.45455,"East Cam",60098
25097.38272,"East Devonport",60099
51558.0,"East Launceston",60100
19172.24242,"Eggs And Bacon Bay",60101
36551.92157,"Electrona",60102
26641.33333,"Elizabeth Town",60103
19834.48649,"Ellendale (Tas.)",60104
33748.0,"Elliott (Tas.)",60105
35875.27273,"Emu Heights (Tas.)",60106
32807.57447,"Evandale (Tas.)",60107
29750.98507,"Exeter (Tas.)",60108
29113.21739,"Falmouth",60109
14248.0,"Barunga",70019
47854.38298,"Fern Tree",60110
35568.0,"Batchelor",70020
20401.33333,"Fingal (Tas.)",60111
0.0,"Florentine",60112
36972.0,"Flowerdale (Tas.)",60113
34984.06557,"Forcett",60114
36158.90909,"Forest",60115
35178.0,"Forth",60116
26294.66667,"Frankford",60117
28548.0,"Franklin (Tas.)",60118
27573.0,"Kempton",60173
35745.10145,"Kettering",60174
21398.0,"Gagebrook",60119
19812.0,"Garden Island Creek",60120
24908.0,"Gardners Bay",60121
35027.36508,"Gawler (Tas.)",60122
24678.70866,"Geeveston",60123
46576.80658,"Geilston Bay",60124
23195.05882,"George Town",60125
27681.33333,"Glaziers Bay",60126
55318.37037,"Glebe (Tas.)",60127
26598.0,"Kimberley (Tas.)",60175
31148.0,"Kindred",60176
31873.5814,"Glen Huon",60128
23258.34483,"Glenfern (Tas.)",60129
33275.27273,"Glengarry (Tas.)",60130
39897.20635,"Legana",60189
22308.0,"Legerwood",60190
41362.28571,"Leith",60191
36843.2381,"Moriarty",60230
46210.06897,"Glenlusk",60131
30098.76142,"Glenorchy (Tas.)",60132
20393.45455,"Golden Valley",60133
72928.19802,"Bayview (NT)",70021
29105.14286,"Goodwood (Tas.)",60134
22348.0,"Gordon (Tas.)",60135
44088.45802,"Granton",60136
19708.0,"Granville Harbour",60137
27768.0,"Grasstree Hill",60138
35109.90476,"Grassy",60139
32650.22222,"Gravelly Beach",60140
15236.0,"Gray (Tas.)",60141
27366.18182,"Greens Beach",60142
48148.0,"Mount Rumney",60234
38560.76596,"Grindelwald",60143
34759.11111,"Grove",60144
25002.54545,"Nabowla",60240
20228.0,"National Park",60241
26468.0,"Natone",60242
48192.44444,"Roches Beach",60308
23111.63636,"Rocky Cape",60309
37382.82587,"Hadspen",60145
27643.65217,"Rokeby (Tas.)",60310
37890.37288,"Romaine",60311
50134.04651,"Bees Creek",70022
15075.27273,"Belyuen",70023
39988.0,"Hagley",60146
24359.11111,"Hamilton (Tas.)",60147
31657.80392,"Havenview",60148
43088.74074,"Hawley Beach",60149
29328.0,"Hayes",60150
27990.85714,"Hellyer",60151
25030.35294,"Henrietta",60152
33376.57143,"Sisters Creek",60333
34346.83382,"Smithton",60334
35914.66667,"Snug",60335
32033.10638,"Somerset (Tas.)",60336
34165.61658,"Sorell",60337
37596.0,"South Arm (Tas.)",60338
32496.14815,"South Burnie",60339
44215.97386,"South Hobart",60340
20430.22222,"Herdsmans Cove",60153
35902.28571,"Heybridge",60154
27433.71429,"Highclere",60155
20748.0,"Highcroft",60156
41242.11765,"Berrimah",70024
28614.66667,"Hillcrest (Tas.)",60157
38106.82353,"Hillwood",60158
45406.06452,"Lower Snug",60204
46558.90909,"Hobart",60159
27681.33333,"Holwell",60160
21957.30233,"Meander",60215
32408.60606,"Mengha",60216
0.0,"Mersey Forest",60217
12669.42857,"Binjari",70027
27898.0,"Birdum",70028
46314.66667,"Honeywood",60161
46910.5,"Howden",60162
44937.93964,"Howrah",60163
41801.65854,"Huntingfield",60164
31583.60209,"Huonville",60165
27203.17241,"Invermay (Tas.)",60166
35638.90909,"Irishtown (Tas.)",60167
28721.33333,"Judbury",60168
32188.0,"Kaoota",60169
44073.71429,"Montagu Bay",60225
35713.85366,"Karoola",60170
37704.52174,"Kayena",60171
31148.0,"Kellevie",60172
45100.94118,"Gray (NT)",70073
25948.0,"Gregory (NT)",70074
35048.0,"Kings Meadows",60177
40687.73412,"Kingston (Tas.)",60178
44977.78723,"Kingston Beach",60179
53248.0,"Braitling",70031
35989.37931,"Lachlan",60180
29414.66667,"Lady Barron",60181
43348.0,"Lanena",60182
22663.78947,"Lapoinya",60183
30938.71207,"Latrobe",60184
44415.87879,"Lauderdale",60185
41938.75145,"Launceston",60186
55393.78313,"Brinkin",70032
36348.0,"Lawitta",60187
31421.68421,"Montello",60226
25948.0,"Lebrina",60188
47105.14286,"Lenah Valley",60192
44668.0,"Leslie Vale",60193
37050.7027,"Lewisham (Tas.)",60194
27348.0,"Liffey",60195
34650.04082,"Lilydale (Tas.)",60196
46334.36364,"Lindisfarne",60197
20025.77778,"Little Swanport",60198
31336.4058,"Longford (Tas.)",60199
14686.8535,"Gunbalanya",70075
39273.0,"Longley",60200
22166.18182,"Lonnavale",60201
41715.74194,"Low Head",60202
39148.0,"Lower Longley",60203
38548.0,"Lucaston",60205
34262.72081,"Lutana",60206
28374.66667,"Lymington",60207
32014.66667,"Magra",60208
37018.96774,"Mangalore (Tas.)",60209
41162.81481,"Margate (Tas.)",60210
16116.75,"Mathinna",60211
23758.52632,"Mawbanna",60212
22782.78261,"Maydena",60213
21575.27273,"Mayfield (Tas.)",60214
36010.33766,"Miandetta (Tas.)",60218
34862.28571,"Middleton (Tas.)",60219
38935.90698,"Midway Point",60220
21465.24138,"Miena",60221
23093.09804,"Mole Creek",60222
34586.70968,"Molesworth (Tas.)",60223
32664.66667,"Montagu",60224
35428.27211,"Montrose (Tas.)",60227
34207.59596,"Moonah",60228
39319.42857,"Mooreville",60229
33893.17766,"Mornington (Tas.)",60231
45024.57143,"North Hobart",60250
30962.28571,"North Motton",60251
22976.57143,"North Scottsdale",60252
37214.66667,"Northdown",60253
31148.0,"Mount Hicks",60232
